	logFC	logCPM	PValue	FDR
FGRRES_04671_M	-0.2729356	3.162151	0.668533	0.7547684
FGRRES_04672	-1.36365	0.5633745	0.05617511	0.1091422
FGRRES_04689_M	1.499781	0.0138347	0.1172598	0.1978829
FGRRES_04695	0.9025158	2.300344	0.194872	0.2958198
FGRRES_04697_M	0.2130047	1.990407	0.7744388	0.8407507
FGRRES_04708	0.3235695	1.54756	0.7421112	0.815691
FGRRES_04710	-0.1414677	0.4806752	0.9806442	0.9813244
FGRRES_04720	-0.6946875	1.361426	0.3675971	0.4834605
FGRRES_04727	2.02318	1.43713	0.02564681	0.0572726
FGRRES_04728	-1.117966	2.483855	0.08520998	0.1525794
FGRRES_04732	0.1875096	7.604126	0.7546048	0.8254108
FGRRES_04738	1.002494	2.928258	0.1457937	0.23438
FGRRES_04740	-1.415836	0.9604144	0.2039909	0.3059159
FGRRES_04747	-1.04487	5.144376	0.0471626	0.09485836
FGRRES_04758	0.6375051	3.69829	0.1510775	0.241266
FGRRES_04777	1.829535	0.03318618	0.06750922	0.1267608
FGRRES_04782	-0.1361045	1.245945	0.7886876	0.8516577
FGRRES_04784	-0.3470435	1.795955	0.2410595	0.347809
FGRRES_04786	0.4418484	1.55808	0.6202738	0.7128157
FGRRES_04794	0.4032261	1.475894	0.5580694	0.6598461
FGRRES_04798	-0.8175312	0.4533374	0.1448981	0.2331819
FGRRES_04801	-0.2258327	1.165034	0.7746967	0.8409465
FGRRES_04805	0.6627929	4.425635	0.1719875	0.2673418
FGRRES_04814	-0.6511689	1.52164	0.3107944	0.4242299
FGRRES_04819	1.471189	3.707229	0.02219453	0.05072966
FGRRES_04823_M	7.362087e-05	3.019576	0.9801509	0.9813244
FGRRES_04826	-1.172754	11.21419	0.07372105	0.1358625
FGRRES_04827	-0.6954106	7.147355	0.2408649	0.3476119
FGRRES_04828	-1.39801	2.809751	0.07447569	0.1370903
FGRRES_04837	-0.8069536	6.082329	0.1391069	0.2260748
FGRRES_04862	-1.273191	1.152061	0.2807425	0.3925233
FGRRES_04869	0.9520346	1.723632	0.1778968	0.2747174
FGRRES_04870	-1.269876	1.269432	0.1086614	0.1863036
FGRRES_04873	1.232924	2.719745	0.05282324	0.1038382
FGRRES_04883	-0.6330978	4.882209	0.2668753	0.3774807
FGRRES_04884_M	0.4794299	4.631374	0.362289	0.4780452
FGRRES_04889	0.08516886	5.565651	0.863784	0.9045845
FGRRES_04890	-0.1560197	3.836619	0.7646169	0.8336714
FGRRES_04905	-0.005051615	3.111591	0.9558451	0.96906
FGRRES_04906	-0.709643	7.523495	0.2724179	0.3835692
FGRRES_04907	0.4596772	5.600057	0.4176288	0.5336778
FGRRES_04909	0.7899668	4.759522	0.1773011	0.2739924
FGRRES_04910	-0.4251791	4.905832	0.4318129	0.5468716
FGRRES_04913	1.926338	1.440891	0.02227898	0.05082905
FGRRES_04917	-0.9566682	7.031341	0.1729263	0.2683782
FGRRES_04919	0.1450391	7.995777	0.7615881	0.8310392
FGRRES_04920	-0.6861708	5.684197	0.1844592	0.2829192
FGRRES_04927	-0.8313837	4.519885	0.1368665	0.2235048
FGRRES_04928	-0.6426417	4.973225	0.2265698	0.3321574
FGRRES_04930	0.1660585	4.61323	0.7688091	0.8365636
FGRRES_04931	-0.08854561	1.771204	0.9046877	0.9333247
FGRRES_04933	1.32816	9.592924	0.05500445	0.1073675
FGRRES_04939	-1.5647	3.298478	0.04554306	0.0921818
FGRRES_04941	0.9545735	4.241723	0.1244958	0.2071531
FGRRES_04944	-0.6790934	4.58072	0.2041154	0.3060603
FGRRES_04945	0.6606828	4.611305	0.228322	0.3343198
FGRRES_04946	-0.9562039	6.103836	0.07143838	0.1326695
FGRRES_04947	-0.5255706	3.790384	0.3706023	0.4862951
FGRRES_04948	-0.351536	6.690235	0.5405626	0.6450496
FGRRES_04957_M	-1.069963	1.173004	0.2782222	0.3898623
FGRRES_04977_M	0.6816703	0.9458892	0.364355	0.4802366
FGRRES_04982	-0.6549911	6.666949	0.2933367	0.4058417
FGRRES_04983	-0.6223356	6.707424	0.298234	0.4104926
FGRRES_04985	0.4035225	5.982816	0.4427908	0.5567846
FGRRES_04996	0.3266691	5.72327	0.5272002	0.6326658
FGRRES_04998	-0.5057034	7.375587	0.4080218	0.5243481
FGRRES_05001_M	-1.063763	7.121755	0.06392274	0.1212644
FGRRES_05002	0.2542068	4.859676	0.6485236	0.7378388
FGRRES_05004	-0.9605781	5.474623	0.1054094	0.1818194
FGRRES_05006	-1.241357	2.975545	0.0639428	0.1212812
FGRRES_05009	-0.9094422	6.10967	0.09072633	0.1603147
FGRRES_05010_M	-0.9784434	1.761003	0.2395513	0.3461851
FGRRES_05012	0.9533771	6.722897	0.1321646	0.2174624
FGRRES_05013	0.3193944	2.884563	0.5927232	0.690736
FGRRES_05014	0.2749726	3.320198	0.6792849	0.7632196
FGRRES_05016	0.7345525	5.455946	0.08991954	0.1592781
FGRRES_05021	1.069215	3.788656	0.08899705	0.1580309
FGRRES_05024	-0.03815629	5.089941	0.9350185	0.9543643
FGRRES_05027_M	1.120719	3.591196	0.05810942	0.1121575
FGRRES_05028	0.6187488	2.839806	0.3395225	0.4547498
FGRRES_05029	0.9698548	5.159123	0.06264556	0.1193631
FGRRES_05035	-0.7261591	6.133729	0.1931408	0.2935732
FGRRES_05036	0.7342677	3.391912	0.2349205	0.3417532
FGRRES_05038	-0.08106197	4.684395	0.8728951	0.9105454
FGRRES_05040	0.04379812	5.147346	0.9448157	0.96048
FGRRES_05044	0.02104787	5.162702	0.9780437	0.9813244
FGRRES_05045	1.020134	5.721172	0.142796	0.2306885
FGRRES_05047	-0.16626	3.386886	0.7920395	0.8544737
FGRRES_05050	1.263996	5.031322	0.04367776	0.08912102
FGRRES_05052	-0.2113713	6.567105	0.6955099	0.7768005
FGRRES_05054	0.2186088	6.023029	0.6818516	0.7656632
FGRRES_05055	1.079644	0.9985157	0.1924851	0.2929521
FGRRES_05056	-1.2347	3.165052	0.09698475	0.1694696
FGRRES_05057	-0.2737622	6.282109	0.667468	0.7540669
FGRRES_05061	0.8055253	1.112298	0.2718359	0.3830479
FGRRES_05062	0.7614203	3.567037	0.2642889	0.3744553
FGRRES_05063	0.582484	3.326566	0.406568	0.5232399
FGRRES_05065	0.5518608	7.415727	0.345985	0.4618097
FGRRES_05074	-0.1333856	3.509871	0.8106745	0.8669333
FGRRES_05076	0.1258384	0.7143912	0.2216134	0.326346
FGRRES_05078	0.1609128	1.414669	0.8373851	0.886302
FGRRES_05079	-1.370172	6.68773	0.04293125	0.08791989
FGRRES_05080	-1.233548	6.586921	0.08222304	0.1484317
FGRRES_05081	0.6898571	4.604127	0.3223331	0.4369574
FGRRES_05082	-0.4677972	6.728671	0.3938208	0.5104666
FGRRES_05083	0.104338	5.33617	0.8427126	0.8895184
FGRRES_05086	0.5862651	2.764789	0.3501357	0.4660318
FGRRES_05089	-0.6809122	7.474655	0.2407787	0.3475425
FGRRES_05091	-0.3959765	4.182843	0.4666287	0.5787134
FGRRES_05092	0.3028289	3.471252	0.6204693	0.7129649
FGRRES_05093	-0.349265	4.185687	0.5515947	0.6543073
FGRRES_05094	-0.7962949	5.45864	0.137639	0.2243948
FGRRES_05095	-0.001721992	5.993283	0.9797733	0.9813244
FGRRES_05098	-0.8629143	6.218815	0.1083709	0.1858349
FGRRES_05099	0.1834185	4.709342	0.7441238	0.8171583
FGRRES_05101	-0.1591763	4.784292	0.7513675	0.822866
FGRRES_05102	-0.9132766	4.50153	0.09359761	0.1645844
FGRRES_05103	-0.03979743	0.4313886	0.9800189	0.9813244
FGRRES_05104	-0.1143711	2.481081	0.8428482	0.8895184
FGRRES_05105	-0.04707245	5.166272	0.9339185	0.9534209
FGRRES_05106	-0.2377059	5.481019	0.6621147	0.7493931
FGRRES_05107	-0.3316011	5.367898	0.5321391	0.637451
FGRRES_05108	1.397758	6.926921	0.03809827	0.0795767
FGRRES_05111	0.2492284	2.55366	0.7059342	0.7850043
FGRRES_05114	-0.335162	4.681858	0.5384637	0.6430399
FGRRES_05116	0.248082	3.706266	0.6839084	0.7667037
FGRRES_05121	-0.9587371	6.114047	0.06941688	0.1296029
FGRRES_05122	0.2595092	2.090758	0.7475436	0.8198816
FGRRES_05123	0.3714998	4.852528	0.4690935	0.5807086
FGRRES_05125	-0.633617	6.057431	0.3219795	0.4365871
FGRRES_05127	0.01243848	4.114798	0.9785283	0.9813244
FGRRES_05129	1.740693	-0.02637641	0.07686527	0.1405829
FGRRES_05130	1.300758	4.906133	0.04138398	0.08520971
FGRRES_05131	1.418348	1.538314	0.08645343	0.1544238
FGRRES_05132	-0.1458236	7.821615	0.8076096	0.8644824
FGRRES_05135	0.4715935	6.034256	0.3711926	0.4868038
FGRRES_05136	-0.729287	4.390767	0.2157758	0.3195272
FGRRES_05137	0.1866351	1.098065	0.7505683	0.8223582
FGRRES_05138	0.2585431	5.515604	0.6189356	0.71173
FGRRES_05140	1.02218	6.757162	0.08856451	0.1574174
FGRRES_05141	0.1788434	6.80123	0.7442058	0.8171656
FGRRES_05142	-0.7146739	4.360115	0.199702	0.3010678
FGRRES_05144	-1.340076	4.199919	0.02209391	0.05054493
FGRRES_05145	0.5612981	6.370992	0.2563023	0.3659583
FGRRES_05149	-0.07551622	5.559538	0.8904407	0.9225731
FGRRES_05152	0.1308114	5.730511	0.8037914	0.8618622
FGRRES_05153	0.7546657	5.515049	0.1548421	0.2458657
FGRRES_05154	-1.304832	7.13042	0.02737558	0.06028961
FGRRES_05157	-0.5246045	3.636476	0.4156773	0.5316849
FGRRES_05161	0.8229072	5.260746	0.1188161	0.2000173
FGRRES_05163	-1.014883	7.909884	0.09797734	0.170988
FGRRES_05165	-0.7423716	6.296033	0.1686312	0.263218
FGRRES_05169_M	0.7459888	8.747017	0.23161	0.3383126
FGRRES_05174	-0.6378209	6.225129	0.2393453	0.3459796
FGRRES_05176	-1.136175	5.862747	0.03164219	0.06798906
FGRRES_05181	0.1945981	5.800178	0.7142123	0.7919213
FGRRES_05184	1.482431	2.364086	0.03593706	0.07570359
FGRRES_05185	-1.112264	0.989175	0.2321702	0.3388573
FGRRES_05187_M	1.128256	6.922841	0.04552727	0.09216704
FGRRES_05188	-0.474282	4.508829	0.4749587	0.5864308
FGRRES_05191	-1.112755	7.160542	0.05749562	0.1112101
FGRRES_05192	-0.6488291	4.27202	0.2344921	0.3414197
FGRRES_05193	1.449152	5.145273	0.02218259	0.05071574
FGRRES_05194	-0.8838533	5.883769	0.09595412	0.1679391
FGRRES_05195	0.6859068	4.725048	0.2464261	0.3540928
FGRRES_05198	0.682287	8.456887	0.2477636	0.3557321
FGRRES_05199	0.3634143	2.391981	0.5548667	0.6569643
FGRRES_05200	-0.7788655	4.981833	0.1349408	0.2210919
FGRRES_05201	0.6425003	1.835314	0.3881395	0.5046456
FGRRES_05203	-0.9901655	1.229942	0.1595955	0.2523441
FGRRES_05204	0.1812149	3.431658	0.7502708	0.8222447
FGRRES_05205	-0.8016152	5.524751	0.1286086	0.2129675
FGRRES_05210	0.06048358	3.597013	0.9248478	0.9472238
FGRRES_05211	0.1208613	4.593866	0.8186739	0.8724537
FGRRES_05214_M	-0.4120901	4.370266	0.4533117	0.5663092
FGRRES_05217	0.002911019	4.095238	0.9788345	0.9813244
FGRRES_05220	0.5269589	2.896013	0.3928471	0.5093262
FGRRES_05222	1.247395	6.591089	0.02570396	0.05738842
FGRRES_05224	0.3191738	6.045348	0.5407831	0.6452417
FGRRES_05226	0.02632776	3.992104	0.9472575	0.9622412
FGRRES_05231	0.03245893	3.401324	0.9534071	0.9672207
FGRRES_05232	1.149424	2.0802	0.1346123	0.2207202
FGRRES_05233	-0.3964867	4.672412	0.450312	0.5638252
FGRRES_05235	-0.8562802	6.079996	0.1109771	0.1892278
FGRRES_05236	0.6080934	7.397328	0.3089504	0.4224126
FGRRES_05240	0.2055275	5.001388	0.7005117	0.7808613
FGRRES_05245	-0.1550542	6.813088	0.7812723	0.8458064
FGRRES_05247	0.2744869	3.773096	0.6646666	0.7514194
FGRRES_05249	1.029686	6.719403	0.08094751	0.1465853
FGRRES_05251	-0.0615473	8.323474	0.9166912	0.9415757
FGRRES_05252	-0.03420461	5.606983	0.9413383	0.9580436
FGRRES_05253	-0.4516905	1.172731	0.4549574	0.5678073
FGRRES_05254	-0.7355394	6.365307	0.2139008	0.3177044
FGRRES_05255	0.5571662	7.441593	0.3855946	0.5023608
FGRRES_05256	1.252203	4.020548	0.03787739	0.07917629
FGRRES_05258	-1.451285	0.9729822	0.04398256	0.08964182
FGRRES_05260	1.119548	3.436817	0.0761692	0.1395214
