Query	Hit	Description	E-value
FGRRES_17648	FGSG_17648		0.0
FGRRES_17658_M	FGSG_17658		0.0
FGRRES_17662	FGSG_17662		0.0
FGRRES_17664	FGSG_17664		0.0
FGRRES_17667	FGSG_17667		0.0
FGRRES_17674	FGSG_17674		0.0
FGRRES_17677	FGSG_17677		0.0
FGRRES_17678	FGSG_16917		9e-88
FGRRES_17679	FGSG_17679		0.0
FGRRES_17682	FGSG_17682		0.0
FGRRES_17686	FGSG_17686		0.0
FGRRES_17704	FGSG_17704		0.0
FGRRES_17713_M	FGSG_17713		0.0
FGRRES_17723	FGSG_17723		0.0
FGRRES_17725	FGSG_17725		0.0
FGRRES_17729	FGSG_17729		0.0
FGRRES_17730	FGSG_17730		0.0
FGRRES_17745	FGSG_17745		0.0
FGRRES_20067	FGSG_03855		1e-103
FGRRES_20116	FGSG_02641		5e-130
FGRRES_20168	FGSG_16672		1e-84
FGRRES_20236	FGSG_12631		2e-146
