Query	Hit	Description	E-value
FGRRES_13376	FGSG_13376		1e-85
FGRRES_13377	FGSG_13377		9e-95
FGRRES_13379	FGSG_13379		4e-117
FGRRES_13382	FGSG_13382		5e-61
FGRRES_13384	FGSG_13384		7e-86
FGRRES_13387	FGSG_13387		7e-71
FGRRES_13395	FGSG_13395		1e-72
FGRRES_13400	FGSG_13400		3e-147
FGRRES_13402	FGSG_13402		1e-180
FGRRES_13405	FGSG_13405		3e-151
FGRRES_13406	FGSG_13406		2e-88
FGRRES_13411	FGSG_13411		4e-74
FGRRES_13412	FGSG_13412		8e-115
FGRRES_13416	FGSG_13416		2e-137
FGRRES_13417	FGSG_13417		4e-117
FGRRES_13421	FGSG_13421		9e-55
FGRRES_13424	FGSG_13424		2e-127
FGRRES_13430	FGSG_13430		5e-71
FGRRES_13431_M	FGSG_14035		0.0
FGRRES_13433	FGSG_13433		0.0
FGRRES_13434	FGSG_13434		3e-82
FGRRES_13435_6_M	FGSG_13436		1e-172
FGRRES_13437	FGSG_13437		5e-79
FGRRES_13438	FGSG_13438		0.0
FGRRES_13440	FGSG_13440		1e-134
FGRRES_13443	FGSG_13443		3e-98
FGRRES_13444	FGSG_02080		1e-62
FGRRES_13446	FGSG_13446		3e-180
FGRRES_13447	FGSG_13447		9e-78
FGRRES_13449	FGSG_13449		3e-131
FGRRES_13451	FGSG_13451		0.0
FGRRES_13453	FGSG_13453		1e-109
FGRRES_13460	FGSG_13460		8e-78
FGRRES_13464	FGSG_13464		2e-60
FGRRES_13465	FGSG_13465		1e-127
FGRRES_13466	FGSG_13466		8e-122
FGRRES_13467	FGSG_13467		9e-98
FGRRES_13470_1_M	FGSG_13471		0.0
FGRRES_13478	FGSG_13478		0.0
FGRRES_13488_M	FGSG_13488		1e-61
FGRRES_13492_M	FGSG_13492		0.0
FGRRES_13494	FGSG_13494		3e-109
FGRRES_13500_1_M	FGSG_13500		0.0
FGRRES_13502_3_M	FGSG_13503		5e-109
FGRRES_13506	FGSG_13506		6e-94
FGRRES_13507	FGSG_13507		2e-93
FGRRES_13512	FGSG_13512		7e-74
FGRRES_13515	FGSG_13515		9e-87
FGRRES_13517	FGSG_13517		0.0
FGRRES_13520	FGSG_13520		7e-154
FGRRES_13521	FGSG_13521		2e-86
FGRRES_13522	FGSG_13522		7e-77
FGRRES_13523	FGSG_13523		3e-77
FGRRES_13526	FGSG_13526		8e-154
FGRRES_13527	FGSG_13527		0.0
FGRRES_13528	FGSG_13528		7e-105
FGRRES_13529	FGSG_13529		2e-75
FGRRES_13530	FGSG_13530		1e-89
FGRRES_13532	FGSG_13532		7e-73
FGRRES_13533	FGSG_13533		1e-73
FGRRES_13534	FGSG_13534		1e-133
FGRRES_13535	FGSG_13535		3e-72
FGRRES_13537	FGSG_13537		2e-92
FGRRES_13539	FGSG_13539		1e-75
FGRRES_13542	FGSG_13542		3e-85
FGRRES_13545	FGSG_13545		4e-73
FGRRES_13553	FGSG_13553		8e-67
FGRRES_13554	FGSG_13554		6e-105
FGRRES_13557	FGSG_13557		7e-68
FGRRES_13558	FGSG_13558		3e-60
FGRRES_13559_M	FGSG_13559		9e-74
FGRRES_13563_M	FGSG_13563		4e-119
FGRRES_13566	FGSG_13566		6e-156
FGRRES_13567	FGSG_13567		3e-77
FGRRES_13568	FGSG_13568		6e-84
FGRRES_13571	FGSG_13571		1e-156
FGRRES_13572	FGSG_13572		1e-118
FGRRES_13573	FGSG_13573		3e-124
FGRRES_13576_M	FGSG_13576		1e-121
FGRRES_13577	FGSG_13577		2e-94
FGRRES_13580	FGSG_13580		1e-129
FGRRES_13588	FGSG_13588		0.0
FGRRES_13591	FGSG_13591		6e-82
FGRRES_13592	FGSG_13592		9e-82
FGRRES_13593	FGSG_13593		5e-99
FGRRES_13594	FGSG_13594		1e-133
FGRRES_13597_M	FGSG_13597		7e-86
FGRRES_13598	FGSG_13598		3e-70
FGRRES_13599	FGSG_13599		2e-124
FGRRES_13600	FGSG_13600		4e-93
FGRRES_13602	FGSG_13602		5e-79
FGRRES_13603_M	FGSG_13603		1e-59
FGRRES_13608	FGSG_13608		6e-83
FGRRES_13611_M	FGSG_13611		0.0
FGRRES_13615_M	FGSG_13615		2e-115
FGRRES_13624	FGSG_13624		4e-116
FGRRES_13628	FGSG_13628		8e-76
FGRRES_13629	FGSG_13629		1e-98
FGRRES_13632	FGSG_13632		1e-116
FGRRES_13635	FGSG_13635		2e-78
FGRRES_13636	FGSG_13636		2e-125
FGRRES_13638_M	FGSG_13638		6e-80
FGRRES_13639	FGSG_13639		4e-90
FGRRES_13642	FGSG_13642		2e-143
FGRRES_13643_M	FGSG_13643		3e-54
FGRRES_13644	FGSG_13644		9e-74
FGRRES_13648	FGSG_13648		9e-169
FGRRES_13649	FGSG_13649		1e-143
FGRRES_13652_3_M	FGSG_13652		1e-147
FGRRES_13654_M	FGSG_13654		0.0
FGRRES_13656	FGSG_13656		4e-97
FGRRES_13659	FGSG_13659		1e-114
FGRRES_13668	FGSG_13668		9e-76
FGRRES_13669	FGSG_13669		5e-95
FGRRES_13672	FGSG_13672		3e-107
FGRRES_13676	FGSG_13676		6e-75
FGRRES_13677	FGSG_13677		1e-137
FGRRES_13678	FGSG_13678		7e-56
FGRRES_13679	FGSG_13679		8e-84
FGRRES_13680	FGSG_13680		1e-71
FGRRES_13681	FGSG_13681		1e-86
FGRRES_13682	FGSG_13682		3e-79
FGRRES_13683	FGSG_13683		1e-109
FGRRES_13684	FGSG_13684		2e-66
FGRRES_13686_M	FGSG_13686		1e-92
FGRRES_13688	FGSG_13688		8e-85
FGRRES_13690	FGSG_13690		3e-102
FGRRES_13691	FGSG_13691		1e-94
FGRRES_13692	FGSG_13692		0.0
FGRRES_13693	FGSG_13693		6e-144
FGRRES_13695	FGSG_13695		3e-131
FGRRES_13696	FGSG_13696		3e-107
FGRRES_13697	FGSG_13697		1e-68
FGRRES_13698	FGSG_13698		1e-88
FGRRES_13703	FGSG_13703		1e-77
FGRRES_13705	FGSG_13705		1e-112
FGRRES_13706	FGSG_13706		0.0
FGRRES_13707	FGSG_13707		4e-170
FGRRES_13709	FGSG_13709		0.0
FGRRES_13716	FGSG_13716		0.0
FGRRES_13718	FGSG_13718		2e-106
FGRRES_13719	FGSG_13719		2e-107
FGRRES_13720	FGSG_13720		2e-81
FGRRES_13721	FGSG_13721		2e-85
FGRRES_13724	FGSG_13724		2e-88
FGRRES_13727	FGSG_13727		1e-85
FGRRES_13732_M	FGSG_13732		3e-68
FGRRES_13733	FGSG_13733		2e-73
FGRRES_13734	FGSG_13734		2e-76
FGRRES_13735_M	FGSG_13735		2e-53
FGRRES_13741	FGSG_13741		4e-66
FGRRES_13749	FGSG_13749		8e-85
FGRRES_13750	FGSG_13750		1e-81
FGRRES_13751_M	FGSG_13751		3e-75
FGRRES_13752	FGSG_13752		8e-87
FGRRES_13753	FGSG_13753		8e-74
FGRRES_13760	FGSG_13760		5e-84
FGRRES_13761_2_M	FGSG_13761		8e-88
FGRRES_13763	FGSG_13763		4e-75
FGRRES_13767	FGSG_13767		3e-118
FGRRES_13768	FGSG_13768		5e-90
FGRRES_13769	FGSG_13769		6e-80
FGRRES_13770	FGSG_13770		6e-110
FGRRES_13771	FGSG_13771		1e-73
FGRRES_13772	FGSG_13772		6e-158
FGRRES_13774	FGSG_13774		3e-75
FGRRES_13775	FGSG_13775		3e-161
FGRRES_13778	FGSG_13778		2e-68
FGRRES_13779	FGSG_13779		7e-74
FGRRES_13780	FGSG_13780		1e-148
FGRRES_13781	FGSG_13781		1e-120
FGRRES_13788	FGSG_10632		1e-69
FGRRES_13793	FGSG_13793		0.0
FGRRES_13794	FGSG_13794		7e-86
FGRRES_13798_M	FGSG_13798		0.0
FGRRES_13801_M	FGSG_13801		0.0
FGRRES_13813	FGSG_13813		4e-97
FGRRES_13816	FGSG_13816		7e-117
FGRRES_13817	FGSG_13817		1e-99
FGRRES_13819	FGSG_13819		8e-101
FGRRES_13822_M	FGSG_13822		0.0
FGRRES_13827	FGSG_13827		0.0
FGRRES_13833	FGSG_13833		3e-100
FGRRES_13834	FGSG_13834		0.0
FGRRES_13835	FGSG_13835		1e-58
FGRRES_13841	FGSG_13841		3e-55
FGRRES_13842	FGSG_13842		3e-92
FGRRES_13843	FGSG_13843		1e-65
FGRRES_13844	FGSG_13844		0.0
FGRRES_13845	FGSG_13845		8e-69
FGRRES_13846	FGSG_13846		1e-75
FGRRES_13849	FGSG_13849		1e-74
FGRRES_13858	FGSG_13858		7e-96
FGRRES_13867	FGSG_13867		9e-79
FGRRES_13868	FGSG_13868		0.0
FGRRES_13869	FGSG_13869		1e-55
FGRRES_13872	FGSG_13872		7e-81
FGRRES_13873_M	FGSG_13873		1e-97
FGRRES_13877_M	FGSG_13877		1e-63
FGRRES_13879	FGSG_13879		0.0
FGRRES_13882	FGSG_13882		1e-102
FGRRES_13885	FGSG_13885		1e-100
FGRRES_13893	FGSG_13893		7e-109
FGRRES_13894	FGSG_13894		1e-76
FGRRES_13895	FGSG_13895		2e-113
FGRRES_13896_M	FGSG_13896		0.0
FGRRES_13898	FGSG_13898		1e-96
FGRRES_13901	FGSG_13901		4e-99
FGRRES_13902	FGSG_13902		8e-85
FGRRES_13904_M	FGSG_13904		4e-164
FGRRES_13907	FGSG_13907		5e-74
FGRRES_13909	FGSG_13909		6e-88
FGRRES_13915	FGSG_13915		9e-148
FGRRES_13916	FGSG_13916		9e-85
FGRRES_13917	FGSG_13917		2e-68
FGRRES_13918	FGSG_13918		1e-65
FGRRES_13919	FGSG_13919		1e-139
FGRRES_13921	FGSG_13921		7e-77
FGRRES_13923	FGSG_13923		3e-143
FGRRES_13926	FGSG_13926		5e-81
FGRRES_13930	FGSG_13930		7e-76
FGRRES_13932_M	FGSG_13932		2e-84
FGRRES_13936	FGSG_13936		2e-91
FGRRES_13937	FGSG_13937		3e-161
FGRRES_13940	FGSG_13940		7e-97
FGRRES_13943	FGSG_13943		0.0
FGRRES_13947	FGSG_13947		0.0
FGRRES_13949	FGSG_12261		7e-93
FGRRES_13951	FGSG_13951		1e-148
FGRRES_13952	FGSG_13952		5e-74
FGRRES_13955	FGSG_13955		0.0
FGRRES_13958	FGSG_13958		0.0
FGRRES_13965	FGSG_13965		3e-85
FGRRES_13977	FGSG_13977		0.0
FGRRES_13981	FGSG_13981		2e-93
FGRRES_13987_M	FGSG_13987		0.0
FGRRES_13991	FGSG_13991		3e-63
FGRRES_13994_M	FGSG_13994		6e-69
FGRRES_13996	FGSG_13996		0.0
FGRRES_13997	FGSG_13997		7e-73
FGRRES_14004	FGSG_14004		3e-114
FGRRES_14013	FGSG_14013		0.0
FGRRES_14014	FGSG_14014		6e-78
FGRRES_14017	FGSG_14017		4e-135
FGRRES_14019_M	FGSG_14019		7e-153
FGRRES_14020_M	FGSG_14020		2e-96
FGRRES_14025	FGSG_14025		0.0
FGRRES_14026	FGSG_14026		0.0
FGRRES_14027_16070_11614_M	FGSG_11614		0.0
FGRRES_14028	FGSG_14028		7e-110
FGRRES_14031_M	FGSG_12646		2e-105
FGRRES_15679	FGSG_00031		0.0
FGRRES_15691	FGSG_00123		1e-86
FGRRES_15692	FGSG_00125		2e-166
FGRRES_15694	FGSG_11680		0.0
FGRRES_15700	FGSG_11694		1e-158
FGRRES_15701	FGSG_11700		1e-166
FGRRES_15702	FGSG_11702		1e-155
FGRRES_15704	FGSG_00206		3e-89
FGRRES_15706	FGSG_00210		3e-88
FGRRES_15709	FGSG_00221		3e-78
FGRRES_15710	FGSG_00225		7e-65
FGRRES_15713	FGSG_00239		5e-70
FGRRES_15714_M	FGSG_11724		0.0
FGRRES_15716	FGSG_11726		3e-177
FGRRES_15718	FGSG_11733		0.0
FGRRES_15722	FGSG_00282		2e-128
FGRRES_15724	FGSG_00289		0.0
FGRRES_15727	FGSG_00315		3e-157
FGRRES_15730_M	FGSG_11750		0.0
FGRRES_15739	FGSG_00403		7e-156
FGRRES_15749	FGSG_11777		2e-171
FGRRES_15754	FGSG_11297		2e-75
FGRRES_15757	FGSG_11791		5e-70
FGRRES_15761	FGSG_00630		0.0
FGRRES_15762	FGSG_11795		3e-172
FGRRES_15768_M	FGSG_00673		0.0
FGRRES_15774	FGSG_00708		4e-133
FGRRES_15776	FGSG_00753		1e-141
FGRRES_15777	FGSG_11821		2e-99
FGRRES_15782	FGSG_11826		0.0
FGRRES_15789	FGSG_11833		6e-57
FGRRES_15792	FGSG_00879		0.0
FGRRES_15797	FGSG_00918		3e-84
FGRRES_15798	FGSG_00922		0.0
FGRRES_15803	FGSG_00938		0.0
FGRRES_15807	FGSG_00963		4e-122
FGRRES_15809	FGSG_11869		0.0
FGRRES_15810	FGSG_11872		1e-102
FGRRES_15812	FGSG_11876		2e-73
FGRRES_15814	FGSG_11883		3e-85
FGRRES_15821	FGSG_11893		0.0
FGRRES_15822	FGSG_01074		9e-82
FGRRES_15823	FGSG_01075		8e-68
FGRRES_15827	FGSG_11899		9e-64
FGRRES_15828	FGSG_11904		0.0
FGRRES_15833	FGSG_01180		3e-167
FGRRES_15837	FGSG_11920		0.0
FGRRES_15843	FGSG_11934		0.0
FGRRES_15848	FGSG_11945		2e-59
FGRRES_15849	FGSG_11952		3e-57
FGRRES_15850	FGSG_11953		4e-76
FGRRES_15854	FGSG_01494		2e-88
FGRRES_15856	FGSG_01507		3e-145
FGRRES_15858	FGSG_11963		0.0
FGRRES_15859_M	FGSG_11964		2e-76
FGRRES_15862	FGSG_01585		1e-174
FGRRES_15868	FGSG_01646		0.0
FGRRES_15871	FGSG_01663		2e-110
FGRRES_15875	FGSG_11990		2e-71
FGRRES_15877	FGSG_11997		2e-98
FGRRES_15881	FGSG_12005		6e-166
FGRRES_15882	FGSG_12007		8e-78
FGRRES_15883_M	FGSG_12009		0.0
FGRRES_15888	FGSG_04690		2e-151
FGRRES_15889	FGSG_01820		0.0
FGRRES_15890	FGSG_12014		0.0
FGRRES_15894	FGSG_01840		3e-119
FGRRES_15895	FGSG_01841		4e-175
FGRRES_15901	FGSG_01869		4e-67
FGRRES_15902	FGSG_01880		4e-72
FGRRES_15906	FGSG_01914		0.0
FGRRES_15912	FGSG_12036		0.0
FGRRES_15915	FGSG_12046		3e-65
FGRRES_15920	FGSG_02006		5e-103
FGRRES_15921	FGSG_12059		0.0
FGRRES_15922	FGSG_02046		3e-131
FGRRES_15927	FGSG_02080		0.0
FGRRES_15928	FGSG_02080		0.0
FGRRES_15929	FGSG_02081		0.0
FGRRES_15930	FGSG_02088		1e-109
FGRRES_15934	FGSG_12070		2e-156
FGRRES_15936	FGSG_02129		0.0
FGRRES_15942_12076_M	FGSG_12075		1e-146
FGRRES_15943	FGSG_02157		0.0
FGRRES_15944	FGSG_02167		0.0
FGRRES_15945	FGSG_02174		0.0
FGRRES_15946_M	FGSG_02198		2e-83
FGRRES_15947	FGSG_02188		0.0
FGRRES_15948	FGSG_02196		2e-122
FGRRES_15950	FGSG_14035		0.0
FGRRES_15951	FGSG_12091		2e-141
FGRRES_15952	FGSG_02209		6e-67
FGRRES_15953	FGSG_12099		2e-140
FGRRES_15954	FGSG_02227		4e-65
FGRRES_15956	FGSG_02239		4e-161
FGRRES_15960	FGSG_12112		0.0
FGRRES_15962	FGSG_02277		0.0
FGRRES_15963	FGSG_12115		4e-105
FGRRES_15966_M	FGSG_12117		1e-73
FGRRES_15968	FGSG_02311		0.0
FGRRES_15971_12118_M	FGSG_12118		0.0
FGRRES_15974	FGSG_02362		2e-61
FGRRES_15977	FGSG_12122		2e-133
FGRRES_15989	FGSG_02412		2e-70
FGRRES_15991	FGSG_02424		7e-107
FGRRES_15994	FGSG_02431		0.0
FGRRES_15996	FGSG_02436		4e-91
FGRRES_16002	FGSG_12144		0.0
FGRRES_16007	FGSG_02501		1e-145
FGRRES_16010	FGSG_12153		0.0
FGRRES_16012	FGSG_02548		2e-114
FGRRES_16013	FGSG_02550		6e-70
FGRRES_16025	FGSG_12169		1e-71
FGRRES_16027	FGSG_12173		0.0
FGRRES_16036	FGSG_02728		0.0
FGRRES_16043	FGSG_02777		9e-89
FGRRES_16045	FGSG_14011		0.0
FGRRES_16046	FGSG_11511		3e-168
FGRRES_16047	FGSG_11517		7e-103
FGRRES_16052	FGSG_11534		0.0
FGRRES_16058	FGSG_12582		6e-72
FGRRES_16067	FGSG_11579		0.0
FGRRES_16068	FGSG_14022		0.0
FGRRES_16072_M	FGSG_14029		0.0
FGRRES_16078	FGSG_04653		4e-74
FGRRES_16082	FGSG_04632		2e-176
FGRRES_16091	FGSG_12230		0.0
FGRRES_16093	FGSG_04566		4e-99
FGRRES_16095	FGSG_04559		0.0
FGRRES_16097	FGSG_04551		0.0
FGRRES_16098	FGSG_04536		3e-70
FGRRES_16099	FGSG_04530		0.0
FGRRES_16100	FGSG_12236		0.0
FGRRES_16101	FGSG_04515		0.0
FGRRES_16102	FGSG_04513		4e-159
FGRRES_16104	FGSG_04501		0.0
FGRRES_16106	FGSG_04492		0.0
FGRRES_16112	FGSG_04449		2e-89
FGRRES_16116	FGSG_04414		0.0
FGRRES_16117	FGSG_12261		0.0
FGRRES_16118	FGSG_12261		6e-156
FGRRES_16122	FGSG_12271		2e-76
FGRRES_16127	FGSG_04316		0.0
FGRRES_16130	FGSG_12280		3e-134
FGRRES_16133	FGSG_12284		3e-75
FGRRES_16140	FGSG_04173		4e-105
FGRRES_16141	FGSG_04172		1e-155
FGRRES_16155	FGSG_12313		3e-119
FGRRES_16159	FGSG_12319		0.0
FGRRES_16161_M	FGSG_12321		3e-171
FGRRES_16167	FGSG_12329		4e-137
FGRRES_16168	FGSG_04006		2e-67
FGRRES_16169	FGSG_04005		1e-76
FGRRES_16173	FGSG_12336		0.0
FGRRES_16174	FGSG_12339		0.0
FGRRES_16182	FGSG_03921		0.0
FGRRES_16188	FGSG_03873		0.0
FGRRES_16190	FGSG_12371		0.0
FGRRES_16206	FGSG_03773		0.0
FGRRES_16208	FGSG_12384		0.0
FGRRES_16215	FGSG_02080		1e-95
FGRRES_16218	FGSG_03720		9e-86
FGRRES_16225	FGSG_03670		0.0
FGRRES_16226	FGSG_12400		9e-58
FGRRES_16230	FGSG_03634		1e-59
FGRRES_16232_M	FGSG_03622		0.0
FGRRES_16239_M	FGSG_10575		2e-146
FGRRES_16240	FGSG_03578		1e-68
FGRRES_16243	FGSG_12414		3e-101
FGRRES_16245	FGSG_03566		8e-73
FGRRES_16246_M	FGSG_03561		0.0
FGRRES_16251	FGSG_03536		8e-165
FGRRES_16257	FGSG_03478		6e-70
FGRRES_16263	FGSG_13793		5e-59
FGRRES_16264	FGSG_03458		0.0
FGRRES_16266	FGSG_12431		9e-156
FGRRES_16269	FGSG_03433		0.0
FGRRES_16281	FGSG_03378		0.0
FGRRES_16295	FGSG_03313		2e-146
FGRRES_16296	FGSG_03308		1e-101
FGRRES_16304	FGSG_02238		7e-66
FGRRES_16305	FGSG_03250		0.0
FGRRES_16308_M	FGSG_03205		4e-65
FGRRES_16312_M	FGSG_12493		0.0
FGRRES_16313_M	FGSG_12496		4e-139
FGRRES_16320	FGSG_03141		5e-102
FGRRES_16322	FGSG_03135		4e-68
FGRRES_16330	FGSG_03092		3e-78
FGRRES_16333	FGSG_08026		7e-119
FGRRES_16335	FGSG_03082		2e-148
FGRRES_16344	FGSG_12525		7e-77
FGRRES_16345	FGSG_03051		0.0
FGRRES_16349	FGSG_12530		0.0
FGRRES_16355_M	FGSG_02995		2e-124
FGRRES_16357	FGSG_13857		2e-52
FGRRES_16359_A_M	FGSG_02980		0.0
FGRRES_16359_B_M	FGSG_02980		0.0
FGRRES_16360	FGSG_12543		5e-90
FGRRES_16363	FGSG_02965		0.0
FGRRES_16367	FGSG_02923		0.0
FGRRES_16371	FGSG_02898		0.0
FGRRES_16372	FGSG_02897		9e-74
FGRRES_16374	FGSG_12560		2e-112
FGRRES_16375	FGSG_02876		0.0
FGRRES_16376	FGSG_12563		0.0
FGRRES_16377	FGSG_12563		0.0
FGRRES_16379_12566_M	FGSG_12565		2e-118
FGRRES_16380_M	FGSG_02849		4e-124
FGRRES_16384_5_M	FGSG_12569		0.0
FGRRES_16387	FGSG_12572		3e-161
FGRRES_16388	FGSG_12574		6e-96
FGRRES_16395_M	FGSG_02805		0.0
FGRRES_16397	FGSG_02802		3e-101
FGRRES_16405	FGSG_12592		2e-86
FGRRES_16406	FGSG_04725		6e-176
FGRRES_16410	FGSG_04764		0.0
FGRRES_16412	FGSG_04770		0.0
FGRRES_16413	FGSG_04772		3e-121
FGRRES_16414	FGSG_12610		2e-104
FGRRES_16415	FGSG_12610		0.0
FGRRES_16417	FGSG_12617		0.0
FGRRES_16420	FGSG_12620		5e-88
FGRRES_16422	FGSG_10632		1e-66
FGRRES_16426	FGSG_12626		0.0
FGRRES_16427	FGSG_04839		0.0
FGRRES_16429	FGSG_12638		5e-120
FGRRES_16431_M	FGSG_04849		5e-55
FGRRES_16435	FGSG_04859		0.0
FGRRES_16447	FGSG_12663		2e-173
FGRRES_16448	FGSG_05018		1e-93
FGRRES_16449	FGSG_05025		1e-110
FGRRES_16451	FGSG_12676		9e-142
FGRRES_16461	FGSG_12701		4e-93
FGRRES_16463_M	FGSG_05212		2e-55
FGRRES_16465	FGSG_05246		0.0
FGRRES_16471_M	FGSG_12715		9e-110
FGRRES_16475	FGSG_12723		8e-67
FGRRES_16479	FGSG_05396		2e-150
FGRRES_16489	FGSG_05464		0.0
FGRRES_16495	FGSG_05540		0.0
FGRRES_16500	FGSG_12756		6e-57
FGRRES_16505	FGSG_05587		0.0
FGRRES_16518	FGSG_05661		5e-104
FGRRES_16522	FGSG_12782		6e-86
FGRRES_16524	FGSG_12786		3e-66
FGRRES_16539	FGSG_05759		1e-87
FGRRES_16541	FGSG_05768		8e-116
FGRRES_16546	FGSG_12811		0.0
FGRRES_16547	FGSG_02898		7e-127
FGRRES_16551	FGSG_05800		2e-136
FGRRES_16552	FGSG_05804		2e-66
FGRRES_16554	FGSG_11541		8e-65
FGRRES_16556_M	FGSG_12827		5e-99
FGRRES_16558	FGSG_05860		2e-145
FGRRES_16560	FGSG_05866		1e-77
FGRRES_16561	FGSG_05869		7e-112
FGRRES_16564	FGSG_05879		3e-87
FGRRES_16566	FGSG_05886		0.0
FGRRES_16576_M	FGSG_05944		2e-150
FGRRES_16577	FGSG_05944		0.0
FGRRES_16583	FGSG_12849		0.0
FGRRES_16584	FGSG_05989		0.0
FGRRES_16585	FGSG_12853		0.0
FGRRES_16588	FGSG_06013		0.0
FGRRES_16600	FGSG_12865		2e-108
FGRRES_16607	FGSG_06121		8e-112
FGRRES_16609	FGSG_06128		0.0
FGRRES_16617	FGSG_06205		2e-62
FGRRES_16618	FGSG_06216		0.0
FGRRES_16619	FGSG_06218		3e-80
FGRRES_16628	FGSG_06295		2e-79
FGRRES_16629	FGSG_06296		0.0
FGRRES_16636	FGSG_06341		4e-78
FGRRES_16643	FGSG_06393		0.0
FGRRES_16654	FGSG_06429		0.0
FGRRES_16659	FGSG_06446		7e-87
FGRRES_16663_M	FGSG_12926		3e-152
FGRRES_16670	FGSG_06505		2e-116
FGRRES_16672_M	FGSG_06535		1e-151
FGRRES_16674	FGSG_06552		0.0
FGRRES_16678	FGSG_06559		0.0
FGRRES_16685	FGSG_12947		4e-60
FGRRES_16687	FGSG_06621		0.0
FGRRES_16689	FGSG_06626		5e-95
FGRRES_16690_M	FGSG_06626		0.0
FGRRES_16691	FGSG_12950		1e-82
FGRRES_16696	FGSG_06654		2e-107
FGRRES_16698	FGSG_12962		3e-64
FGRRES_16703	FGSG_06700		0.0
FGRRES_16706	FGSG_12979		0.0
FGRRES_16707	FGSG_06740		2e-104
FGRRES_16724	FGSG_06835		4e-68
FGRRES_16732	FGSG_13005		1e-64
FGRRES_16740	FGSG_06928		0.0
FGRRES_16748	FGSG_13026		0.0
FGRRES_16753	FGSG_06966		1e-122
FGRRES_16755	FGSG_06987		1e-134
FGRRES_16758_M	FGSG_13040		7e-167
FGRRES_16770	FGSG_07063		1e-135
FGRRES_16788	FGSG_07163		0.0
FGRRES_16793	FGSG_13091		8e-115
FGRRES_16794_M	FGSG_07204		9e-110
FGRRES_16819	FGSG_13132		8e-74
FGRRES_16820	FGSG_07346		0.0
FGRRES_16835	FGSG_13151		0.0
FGRRES_16844_M	FGSG_07552		5e-91
FGRRES_16852_M	FGSG_07595		1e-96
FGRRES_16862	FGSG_11297		4e-77
FGRRES_16863_M	FGSG_07626		4e-174
FGRRES_16871	FGSG_13177		0.0
FGRRES_16882	FGSG_07718		2e-133
FGRRES_16886	FGSG_13206		8e-131
FGRRES_16888	FGSG_07736		0.0
FGRRES_16889	FGSG_07745		0.0
FGRRES_16897	FGSG_07796		3e-172
FGRRES_16907	FGSG_07825		2e-112
FGRRES_16908	FGSG_07827		5e-156
FGRRES_16913_M	FGSG_07864		2e-57
FGRRES_16916	FGSG_07876		8e-112
FGRRES_16922	FGSG_07889		0.0
FGRRES_16926_M	FGSG_07909		0.0
FGRRES_16937	FGSG_11616		2e-71
FGRRES_16940	FGSG_08939		1e-145
FGRRES_16949_M	FGSG_13274		0.0
FGRRES_16956	FGSG_08848		2e-118
FGRRES_16959	FGSG_08828		0.0
FGRRES_16961	FGSG_08826		0.0
FGRRES_16962	FGSG_08826		7e-170
FGRRES_16963	FGSG_13286		1e-87
FGRRES_16966_M	FGSG_13292		6e-81
FGRRES_16968	FGSG_08796		1e-109
FGRRES_16970	FGSG_13297		0.0
FGRRES_16975	FGSG_14035		0.0
FGRRES_16985	FGSG_13312		0.0
FGRRES_16990	FGSG_08685		5e-112
FGRRES_16999_M	FGSG_08639		2e-141
FGRRES_17012	FGSG_13338		0.0
FGRRES_17014	FGSG_08556		1e-140
FGRRES_17018	FGSG_13348		7e-92
FGRRES_17019	FGSG_13349		6e-92
FGRRES_17021	FGSG_08515		6e-128
FGRRES_17022	FGSG_08505		0.0
FGRRES_17025	FGSG_13353		0.0
FGRRES_17026	FGSG_13355		0.0
FGRRES_17032	FGSG_08450		6e-108
FGRRES_17035	FGSG_13364		0.0
FGRRES_17037	FGSG_08437		0.0
FGRRES_17050	FGSG_08363		1e-133
FGRRES_17053	FGSG_08356		3e-176
FGRRES_17057	FGSG_13393		7e-120
FGRRES_17059	FGSG_08302		0.0
FGRRES_17069	FGSG_13409		2e-64
FGRRES_17071	FGSG_08257		0.0
FGRRES_17079	FGSG_13420		2e-135
FGRRES_17080_M	FGSG_13420		0.0
FGRRES_17083	FGSG_08215		0.0
FGRRES_17090	FGSG_08168		7e-104
FGRRES_17092	FGSG_10632		7e-72
FGRRES_17099	FGSG_08112		1e-79
FGRRES_17102	FGSG_08107		1e-123
FGRRES_17104	FGSG_08102		0.0
FGRRES_17105	FGSG_08101		0.0
FGRRES_17106	FGSG_08075		0.0
FGRRES_17108	FGSG_08057		0.0
FGRRES_17115	FGSG_08013		0.0
FGRRES_17123	FGSG_07992		2e-86
FGRRES_17125	FGSG_07989		3e-120
FGRRES_17126	FGSG_07986		2e-162
FGRRES_17128_A	FGSG_13468		6e-136
FGRRES_17129	FGSG_07978		7e-125
FGRRES_17132	FGSG_10632		0.0
FGRRES_17133	FGSG_10632		0.0
FGRRES_17136	FGSG_13485		6e-175
FGRRES_17142	FGSG_13496		9e-112
FGRRES_17143	FGSG_08994		0.0
FGRRES_17144	FGSG_08994		0.0
FGRRES_17150	FGSG_07909		5e-94
FGRRES_17152	FGSG_07909		9e-122
FGRRES_17154	FGSG_09055		5e-84
FGRRES_17161	FGSG_09116		0.0
FGRRES_17162	FGSG_09117		0.0
FGRRES_17166_M	FGSG_13524		2e-66
FGRRES_17171	FGSG_09188		9e-72
FGRRES_17172	FGSG_09190		4e-167
